epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
370,1382.31,0.52698,0.29626,0.82781,0.99872,0.99991,0.995,0.91931,0.42326,0.23375,0.80433,0.000714653,0.000714653,0.000714653
371,1385.91,0.46817,0.27512,0.76064,0.99893,0.99999,0.995,0.92279,0.40664,0.22808,0.80076,0.000713579,0.000713579,0.000713579
372,1389.56,0.52872,0.29392,0.82152,0.99902,0.99953,0.995,0.92255,0.41251,0.23228,0.8016,0.000712505,0.000712505,0.000712505
373,1393.34,0.52266,0.29858,0.81846,0.99857,0.99959,0.995,0.92193,0.40226,0.2304,0.80047,0.000711431,0.000711431,0.000711431
374,1396.93,0.51907,0.29751,0.83788,0.99844,0.99977,0.995,0.92217,0.40196,0.22889,0.80025,0.000710356,0.000710356,0.000710356
375,1400.51,0.55954,0.29603,0.8949,0.99812,1,0.995,0.92655,0.40406,0.23186,0.80127,0.000709282,0.000709282,0.000709282
376,1404.12,0.53574,0.30496,0.83482,0.99803,0.99863,0.995,0.9236,0.40554,0.23137,0.80232,0.000708208,0.000708208,0.000708208
377,1407.74,0.52977,0.30117,0.81627,0.99838,0.99631,0.995,0.92207,0.40956,0.2421,0.8035,0.000707134,0.000707134,0.000707134
378,1411.52,0.52487,0.29783,0.82994,0.99851,0.99651,0.995,0.91932,0.42578,0.23609,0.80488,0.00070606,0.00070606,0.00070606
379,1415.13,0.52638,0.30081,0.83721,0.99856,1,0.995,0.9267,0.4025,0.22862,0.80242,0.000704986,0.000704986,0.000704986
380,1418.75,0.49644,0.28376,0.81891,0.9982,0.99931,0.995,0.92938,0.39481,0.22542,0.80011,0.000703912,0.000703912,0.000703912
381,1422.38,0.52268,0.29007,0.82581,0.99801,0.99997,0.99499,0.92326,0.40712,0.23049,0.80388,0.000702838,0.000702838,0.000702838
382,1426.04,0.54579,0.31468,0.81916,0.9967,1,0.99499,0.91363,0.42883,0.24269,0.80367,0.000701764,0.000701764,0.000701764
383,1429.97,0.54638,0.30598,0.83858,0.99646,1,0.99499,0.9161,0.42264,0.23547,0.80475,0.000700689,0.000700689,0.000700689
384,1433.65,0.52275,0.30311,0.82597,0.99778,1,0.99499,0.91171,0.39371,0.23042,0.80165,0.000699615,0.000699615,0.000699615
385,1437.41,0.54448,0.29279,0.83229,0.99701,1,0.99499,0.919,0.3997,0.22836,0.80037,0.000698541,0.000698541,0.000698541
386,1441.08,0.50141,0.28153,0.82204,0.99728,0.99916,0.99499,0.91774,0.39956,0.2278,0.80063,0.000697467,0.000697467,0.000697467
387,1444.8,0.50834,0.28441,0.82798,0.99732,0.99819,0.99499,0.91924,0.41348,0.22874,0.80282,0.000696393,0.000696393,0.000696393
388,1448.66,0.51733,0.28748,0.82574,0.9971,0.99951,0.99499,0.91866,0.40547,0.22751,0.80038,0.000695319,0.000695319,0.000695319
389,1452.36,0.5101,0.28167,0.80881,0.99725,0.99989,0.995,0.91903,0.38441,0.22096,0.79774,0.000694245,0.000694245,0.000694245
390,1456.02,0.50743,0.28109,0.82476,0.99865,1,0.995,0.92551,0.38293,0.22152,0.79622,0.000693171,0.000693171,0.000693171
391,1459.67,0.46646,0.26943,0.76055,0.99885,1,0.995,0.92061,0.39337,0.22784,0.79809,0.000692097,0.000692097,0.000692097
392,1463.36,0.52143,0.29919,0.82184,0.99902,0.99981,0.995,0.92474,0.39296,0.22716,0.79743,0.000691022,0.000691022,0.000691022
393,1466.99,0.49579,0.2771,0.8291,0.99874,0.99988,0.995,0.92646,0.38518,0.21981,0.79783,0.000689948,0.000689948,0.000689948
394,1470.79,0.55048,0.29501,0.83276,0.99806,1,0.995,0.92526,0.39221,0.22249,0.79883,0.000688874,0.000688874,0.000688874
395,1474.42,0.49268,0.27618,0.8094,0.99849,0.99964,0.995,0.92563,0.38681,0.22375,0.79695,0.0006878,0.0006878,0.0006878
396,1478.22,0.47481,0.26939,0.81629,0.99914,1,0.995,0.93246,0.37618,0.21683,0.79422,0.000686726,0.000686726,0.000686726
397,1481.93,0.49411,0.27987,0.82298,0.99915,1,0.995,0.93275,0.37242,0.21639,0.79439,0.000685652,0.000685652,0.000685652
398,1485.71,0.52076,0.30331,0.81728,0.99887,1,0.995,0.92873,0.37185,0.21429,0.79572,0.000684578,0.000684578,0.000684578
399,1489.51,0.52808,0.28611,0.83486,0.99849,1,0.995,0.93054,0.37646,0.21936,0.79556,0.000683504,0.000683504,0.000683504
400,1493.14,0.49085,0.29098,0.80597,0.99839,0.99983,0.995,0.92657,0.38619,0.22312,0.7973,0.00068243,0.00068243,0.00068243
401,1496.84,0.54249,0.2905,0.8266,0.99835,1,0.995,0.93112,0.38153,0.22049,0.79702,0.000681355,0.000681355,0.000681355
402,1500.47,0.49825,0.28698,0.81647,0.99623,0.99994,0.995,0.92164,0.41722,0.23123,0.8032,0.000680281,0.000680281,0.000680281
403,1504.12,0.5071,0.28231,0.84738,0.99334,0.99694,0.995,0.91818,0.40166,0.23459,0.79898,0.000679207,0.000679207,0.000679207
404,1507.95,0.48416,0.27649,0.80964,0.9988,0.99927,0.995,0.93009,0.39096,0.22351,0.79872,0.000678133,0.000678133,0.000678133
405,1511.59,0.48858,0.28304,0.82091,0.99755,0.99864,0.995,0.93005,0.37236,0.2197,0.79488,0.000677059,0.000677059,0.000677059
406,1515.26,0.47478,0.27465,0.82149,0.99792,0.99962,0.995,0.93475,0.35846,0.21166,0.79259,0.000675985,0.000675985,0.000675985
407,1518.96,0.49029,0.28278,0.81683,0.9988,0.9991,0.995,0.93518,0.36319,0.21236,0.79357,0.000674911,0.000674911,0.000674911
408,1522.63,0.48641,0.2799,0.81726,0.99859,0.99894,0.995,0.9354,0.36578,0.21448,0.79441,0.000673837,0.000673837,0.000673837
409,1526.5,0.46632,0.27021,0.81552,0.99897,0.99895,0.995,0.9301,0.37477,0.21944,0.79633,0.000672763,0.000672763,0.000672763
410,1530.38,0.48499,0.28149,0.80084,0.99901,0.99899,0.995,0.92534,0.39041,0.22271,0.79804,0.000671688,0.000671688,0.000671688
411,1534.21,0.50254,0.27958,0.83492,0.99893,0.99892,0.995,0.93356,0.36886,0.22045,0.79455,0.000670614,0.000670614,0.000670614
412,1537.91,0.50416,0.28658,0.81992,0.99801,0.99876,0.995,0.93062,0.38534,0.2217,0.79676,0.00066954,0.00066954,0.00066954
413,1541.6,0.51402,0.29518,0.82217,0.9978,0.99768,0.995,0.93481,0.36408,0.2174,0.79336,0.000668466,0.000668466,0.000668466
414,1545.31,0.4804,0.27436,0.82228,0.998,0.99779,0.995,0.93059,0.38061,0.22063,0.79547,0.000667392,0.000667392,0.000667392
415,1549.21,0.46709,0.27227,0.82269,0.99847,0.9985,0.995,0.93277,0.37472,0.21664,0.79576,0.000666318,0.000666318,0.000666318
416,1552.91,0.46529,0.26831,0.82272,0.99886,0.99903,0.995,0.93279,0.36919,0.21977,0.79426,0.000665244,0.000665244,0.000665244
417,1556.58,0.50279,0.28554,0.82026,0.999,0.99988,0.995,0.9307,0.35884,0.21787,0.79286,0.00066417,0.00066417,0.00066417
418,1560.27,0.48152,0.28026,0.81192,0.99896,1,0.995,0.93251,0.35626,0.21261,0.79252,0.000663096,0.000663096,0.000663096
419,1564.01,0.49975,0.28073,0.81422,0.99879,0.99885,0.995,0.9359,0.35406,0.20917,0.79124,0.000662021,0.000662021,0.000662021
420,1568.04,0.47409,0.27193,0.81058,0.99802,0.99907,0.995,0.93111,0.37461,0.21087,0.79357,0.000660947,0.000660947,0.000660947
421,1571.8,0.50108,0.27725,0.81715,0.99816,1,0.995,0.93181,0.37268,0.20967,0.79439,0.000659873,0.000659873,0.000659873
422,1575.53,0.45813,0.26729,0.79659,0.99895,0.99973,0.995,0.92906,0.38474,0.21057,0.7968,0.000658799,0.000658799,0.000658799
423,1579.25,0.48751,0.27527,0.80724,0.99875,0.99893,0.995,0.93554,0.36735,0.20803,0.79394,0.000657725,0.000657725,0.000657725
424,1582.99,0.50526,0.27465,0.8059,0.99897,0.99888,0.995,0.93257,0.35946,0.21273,0.79256,0.000656651,0.000656651,0.000656651
425,1586.92,0.45786,0.26566,0.82945,0.99908,0.99872,0.995,0.93956,0.35443,0.20816,0.79103,0.000655577,0.000655577,0.000655577
426,1590.75,0.49426,0.28397,0.82233,0.99875,0.99886,0.995,0.93303,0.36536,0.21179,0.79257,0.000654503,0.000654503,0.000654503
427,1594.5,0.47465,0.27555,0.84448,0.99852,0.99931,0.995,0.93037,0.35835,0.21229,0.79053,0.000653429,0.000653429,0.000653429
428,1598.2,0.50075,0.28193,0.81757,0.99803,1,0.995,0.93661,0.35596,0.20901,0.79209,0.000652354,0.000652354,0.000652354
429,1601.92,0.49574,0.29128,0.81144,0.99807,1,0.995,0.93597,0.34712,0.21056,0.79124,0.00065128,0.00065128,0.00065128
430,1605.69,0.478,0.27832,0.81284,0.99827,1,0.995,0.93894,0.35127,0.20977,0.79137,0.000650206,0.000650206,0.000650206
431,1609.62,0.45603,0.26093,0.80858,0.99868,1,0.995,0.9392,0.35128,0.20685,0.79097,0.000649132,0.000649132,0.000649132
432,1613.38,0.46094,0.27051,0.81184,0.99851,1,0.995,0.94168,0.35034,0.20437,0.79072,0.000648058,0.000648058,0.000648058
433,1617.14,0.47579,0.26816,0.82214,0.99865,0.99991,0.995,0.94051,0.35605,0.20638,0.79108,0.000646984,0.000646984,0.000646984
434,1620.84,0.50471,0.28566,0.82473,0.99865,0.99944,0.995,0.93142,0.36844,0.21116,0.79312,0.00064591,0.00064591,0.00064591
435,1624.58,0.47171,0.27234,0.81857,0.99835,0.99924,0.995,0.9373,0.36798,0.21254,0.79217,0.000644836,0.000644836,0.000644836
436,1628.44,0.4429,0.25914,0.82646,0.9983,1,0.995,0.93612,0.36219,0.21123,0.79157,0.000643762,0.000643762,0.000643762
437,1632.16,0.46647,0.27468,0.81055,0.99848,1,0.995,0.93912,0.34544,0.21089,0.79001,0.000642687,0.000642687,0.000642687
438,1635.99,0.46779,0.26956,0.81806,0.99816,1,0.995,0.93595,0.34872,0.2066,0.79004,0.000641613,0.000641613,0.000641613
439,1639.73,0.49293,0.28635,0.83642,0.99737,1,0.995,0.93632,0.34673,0.2081,0.78949,0.000640539,0.000640539,0.000640539
440,1643.59,0.49096,0.28377,0.83726,0.99676,0.99882,0.995,0.94094,0.35316,0.20809,0.78977,0.000639465,0.000639465,0.000639465
441,1647.55,0.481,0.29303,0.81889,0.99748,0.99987,0.995,0.94443,0.3522,0.20614,0.79019,0.000638391,0.000638391,0.000638391
442,1651.27,0.46553,0.26823,0.82754,0.99821,0.99951,0.995,0.94365,0.35206,0.21044,0.79001,0.000637317,0.000637317,0.000637317
443,1654.95,0.52427,0.29936,0.84993,0.99871,0.99954,0.995,0.94373,0.34223,0.20632,0.78908,0.000636243,0.000636243,0.000636243
444,1658.65,0.4817,0.27168,0.83298,0.99891,0.99948,0.995,0.93723,0.35358,0.20987,0.78957,0.000635169,0.000635169,0.000635169
445,1662.32,0.47189,0.27758,0.81399,0.99915,0.99912,0.995,0.93857,0.35318,0.20813,0.78992,0.000634095,0.000634095,0.000634095
446,1666.16,0.49702,0.28092,0.8181,0.99907,0.99913,0.995,0.93123,0.37436,0.21089,0.79401,0.00063302,0.00063302,0.00063302
447,1669.85,0.50287,0.27688,0.81482,0.99913,0.99976,0.995,0.94074,0.35581,0.20838,0.78979,0.000631946,0.000631946,0.000631946
448,1673.54,0.45272,0.26768,0.81213,0.99854,1,0.995,0.94924,0.3328,0.19934,0.78643,0.000630872,0.000630872,0.000630872
449,1677.32,0.45193,0.26114,0.80874,0.99797,1,0.995,0.94184,0.34572,0.20353,0.78962,0.000629798,0.000629798,0.000629798
450,1681.02,0.44733,0.25492,0.81761,0.9977,1,0.995,0.93894,0.34478,0.20682,0.7896,0.000628724,0.000628724,0.000628724
451,1684.76,0.49723,0.291,0.8281,0.99836,1,0.995,0.93927,0.3473,0.203,0.78994,0.00062765,0.00062765,0.00062765
452,1688.62,0.48019,0.26793,0.81521,0.99911,1,0.995,0.93262,0.34618,0.20179,0.79053,0.000626576,0.000626576,0.000626576
453,1692.28,0.45485,0.25415,0.83058,0.99905,1,0.995,0.93269,0.36367,0.20669,0.79237,0.000625502,0.000625502,0.000625502
454,1695.93,0.45855,0.26438,0.8141,0.99898,1,0.995,0.93237,0.37772,0.21223,0.79378,0.000624428,0.000624428,0.000624428
455,1699.58,0.50307,0.28805,0.82397,0.99909,1,0.995,0.92967,0.37049,0.21538,0.79252,0.000623353,0.000623353,0.000623353
456,1703.24,0.45595,0.27244,0.81629,0.99923,0.99976,0.995,0.94087,0.35104,0.20574,0.78941,0.000622279,0.000622279,0.000622279
457,1707.06,0.4553,0.26903,0.83025,0.99923,0.99985,0.995,0.94301,0.33662,0.2018,0.78728,0.000621205,0.000621205,0.000621205
458,1710.74,0.51733,0.34451,0.85573,0.99928,1,0.995,0.94688,0.32566,0.19852,0.78712,0.000620131,0.000620131,0.000620131
459,1714.4,0.46016,0.26825,0.8228,0.9991,1,0.995,0.94235,0.33594,0.20376,0.78817,0.000619057,0.000619057,0.000619057
460,1718.1,0.45195,0.26133,0.82361,0.99908,1,0.995,0.9387,0.33593,0.19875,0.7878,0.000617983,0.000617983,0.000617983
461,1721.77,0.46864,0.27577,0.81285,0.99904,1,0.995,0.93979,0.34026,0.20503,0.78807,0.000616909,0.000616909,0.000616909
462,1725.59,0.46772,0.2738,0.81334,0.99915,1,0.995,0.94623,0.32806,0.19871,0.78671,0.000615835,0.000615835,0.000615835
463,1729.25,0.43904,0.26011,0.80428,0.999,0.99992,0.995,0.95013,0.32682,0.19895,0.78699,0.000614761,0.000614761,0.000614761
464,1732.96,0.47144,0.26741,0.80139,0.99884,0.9996,0.995,0.94594,0.32934,0.19989,0.78696,0.000613686,0.000613686,0.000613686
465,1736.73,0.44025,0.26601,0.80796,0.99841,0.9998,0.995,0.94856,0.32207,0.19921,0.78637,0.000612612,0.000612612,0.000612612
466,1740.46,0.42827,0.25114,0.81383,0.99908,0.99987,0.995,0.95223,0.31588,0.19587,0.78495,0.000611538,0.000611538,0.000611538
467,1744.28,0.41406,0.25137,0.81039,0.99914,1,0.995,0.94939,0.33076,0.19983,0.78639,0.000610464,0.000610464,0.000610464
468,1748.18,0.47187,0.26713,0.80044,0.99935,1,0.995,0.94987,0.32484,0.19956,0.78561,0.00060939,0.00060939,0.00060939
469,1751.98,0.43911,0.25733,0.78581,0.99919,0.99994,0.995,0.94549,0.33528,0.20142,0.78767,0.000608316,0.000608316,0.000608316
470,1755.71,0.41414,0.24072,0.82268,0.99885,1,0.995,0.94393,0.3457,0.20227,0.78951,0.000607242,0.000607242,0.000607242
471,1759.46,0.4447,0.26391,0.81035,0.99859,1,0.995,0.94388,0.34691,0.20186,0.78935,0.000606168,0.000606168,0.000606168
472,1763.19,0.45575,0.265,0.81021,0.99851,1,0.995,0.94759,0.34453,0.20801,0.78779,0.000605094,0.000605094,0.000605094
473,1767.13,0.51741,0.28013,0.84284,0.99887,1,0.995,0.95051,0.33007,0.19974,0.78524,0.000604019,0.000604019,0.000604019
474,1770.87,0.46002,0.25867,0.81895,0.99908,1,0.995,0.95204,0.32272,0.19876,0.78454,0.000602945,0.000602945,0.000602945
475,1774.61,0.43943,0.26016,0.81572,0.99928,1,0.995,0.95687,0.32848,0.20209,0.78555,0.000601871,0.000601871,0.000601871
476,1778.34,0.43294,0.25404,0.81324,0.99932,1,0.995,0.95631,0.31827,0.19856,0.78392,0.000600797,0.000600797,0.000600797
477,1782.06,0.43868,0.25832,0.81433,0.99933,1,0.995,0.94881,0.31788,0.19083,0.78454,0.000599723,0.000599723,0.000599723
478,1786,0.4518,0.26156,0.79764,0.9992,1,0.995,0.95667,0.3112,0.19091,0.78394,0.000598649,0.000598649,0.000598649
479,1789.69,0.4357,0.25549,0.81197,0.99927,1,0.995,0.9517,0.3123,0.19394,0.78437,0.000597575,0.000597575,0.000597575
480,1793.38,0.45242,0.26088,0.80171,0.99928,1,0.995,0.9581,0.3063,0.19401,0.78319,0.000596501,0.000596501,0.000596501
481,1797.15,0.42935,0.25156,0.81222,0.99912,1,0.995,0.95337,0.30969,0.1949,0.7829,0.000595427,0.000595427,0.000595427
482,1800.89,0.46351,0.27305,0.82289,0.99882,1,0.995,0.95522,0.30454,0.19303,0.78242,0.000594352,0.000594352,0.000594352
483,1804.79,0.44546,0.25976,0.81461,0.9992,0.99951,0.995,0.95763,0.31852,0.19852,0.78388,0.000593278,0.000593278,0.000593278
484,1808.52,0.43828,0.26884,0.79954,0.99928,0.99972,0.995,0.9601,0.3114,0.19434,0.78303,0.000592204,0.000592204,0.000592204
485,1812.29,0.46666,0.26953,0.82015,0.99916,1,0.995,0.94883,0.31935,0.19513,0.78552,0.00059113,0.00059113,0.00059113
486,1816.01,0.48195,0.27995,0.7994,0.99917,1,0.995,0.94547,0.32529,0.19504,0.78679,0.000590056,0.000590056,0.000590056
487,1819.8,0.44876,0.26958,0.81114,0.99914,1,0.995,0.95386,0.31877,0.19157,0.78595,0.000588982,0.000588982,0.000588982
488,1823.68,0.4469,0.26493,0.80438,0.99915,1,0.995,0.9534,0.31054,0.19347,0.78378,0.000587908,0.000587908,0.000587908
489,1827.37,0.47218,0.26905,0.80947,0.99875,1,0.995,0.95829,0.30011,0.19265,0.7826,0.000586834,0.000586834,0.000586834
490,1831.06,0.49711,0.26773,0.8399,0.99826,0.99914,0.995,0.96317,0.29627,0.18874,0.78121,0.00058576,0.00058576,0.00058576
491,1834.83,0.41942,0.24866,0.81046,0.99821,0.99906,0.995,0.953,0.30897,0.19411,0.7839,0.000584685,0.000584685,0.000584685
492,1838.54,0.39329,0.23282,0.741,0.99854,0.99941,0.995,0.95876,0.29871,0.18848,0.78214,0.000583611,0.000583611,0.000583611
493,1842.33,0.42002,0.24393,0.80833,0.99882,1,0.995,0.96071,0.29754,0.18885,0.78101,0.000582537,0.000582537,0.000582537
494,1846.28,0.4282,0.25153,0.81756,0.99894,1,0.995,0.95986,0.30329,0.19046,0.78246,0.000581463,0.000581463,0.000581463
495,1849.99,0.58205,0.36101,0.89094,0.99881,0.99988,0.995,0.95689,0.31193,0.19537,0.78376,0.000580389,0.000580389,0.000580389
496,1853.73,0.41417,0.25143,0.80214,0.99911,1,0.995,0.9589,0.30571,0.19016,0.7814,0.000579315,0.000579315,0.000579315
497,1857.54,0.42676,0.26049,0.80626,0.99809,1,0.995,0.9609,0.29972,0.18935,0.78077,0.000578241,0.000578241,0.000578241
498,1861.23,0.44322,0.27133,0.84088,0.99835,1,0.995,0.95366,0.32124,0.19641,0.78301,0.000577167,0.000577167,0.000577167
499,1865.05,0.39565,0.26534,0.73216,0.99906,1,0.995,0.95464,0.31736,0.19325,0.78353,0.000576093,0.000576093,0.000576093
500,1868.64,0.43742,0.2538,0.79831,0.99872,1,0.995,0.96025,0.29916,0.18862,0.78149,0.000575018,0.000575018,0.000575018
501,1872.29,0.4297,0.25575,0.81415,0.9985,1,0.995,0.96278,0.30416,0.19043,0.7817,0.000573944,0.000573944,0.000573944
502,1875.93,0.44905,0.26734,0.82269,0.99851,1,0.995,0.96394,0.28852,0.1863,0.77952,0.00057287,0.00057287,0.00057287
503,1879.63,0.43955,0.2586,0.8088,0.99848,1,0.995,0.96029,0.29505,0.18365,0.78052,0.000571796,0.000571796,0.000571796
504,1883.38,0.43576,0.2593,0.80596,0.99889,1,0.995,0.9632,0.29562,0.1907,0.78002,0.000570722,0.000570722,0.000570722
505,1886.99,0.41499,0.25057,0.81032,0.9991,1,0.995,0.95997,0.30501,0.1894,0.78126,0.000569648,0.000569648,0.000569648
506,1890.61,0.40647,0.25312,0.80583,0.99908,1,0.995,0.95535,0.31165,0.19141,0.78216,0.000568574,0.000568574,0.000568574
507,1894.23,0.40642,0.2425,0.80998,0.99871,1,0.995,0.95749,0.3016,0.1906,0.78104,0.0005675,0.0005675,0.0005675
508,1897.87,0.42698,0.24963,0.8192,0.99868,1,0.995,0.96011,0.29856,0.19225,0.78062,0.000566426,0.000566426,0.000566426
509,1901.84,0.413,0.25346,0.81581,0.99852,1,0.995,0.95595,0.30414,0.18854,0.78129,0.000565351,0.000565351,0.000565351
510,1905.48,0.41525,0.25652,0.80311,0.99863,1,0.995,0.96087,0.29109,0.18474,0.77968,0.000564277,0.000564277,0.000564277
511,1909.19,0.42232,0.24988,0.81111,0.99866,1,0.995,0.95801,0.2977,0.18691,0.78084,0.000563203,0.000563203,0.000563203
512,1912.86,0.49243,0.27721,0.82428,0.99851,1,0.995,0.95455,0.3106,0.19446,0.78285,0.000562129,0.000562129,0.000562129
513,1916.53,0.41778,0.25493,0.80081,0.99902,1,0.995,0.95503,0.31089,0.1868,0.7819,0.000561055,0.000561055,0.000561055
514,1920.29,0.40651,0.24853,0.80867,0.99909,1,0.995,0.95798,0.30776,0.19181,0.78142,0.000559981,0.000559981,0.000559981
515,1923.94,0.43652,0.26236,0.79829,0.99921,1,0.995,0.95145,0.31386,0.19311,0.7828,0.000558907,0.000558907,0.000558907
516,1927.63,0.4102,0.25683,0.80934,0.99922,1,0.995,0.95773,0.29495,0.18885,0.78073,0.000557833,0.000557833,0.000557833
517,1931.35,0.39642,0.24618,0.80239,0.99925,1,0.995,0.96463,0.28785,0.18402,0.77908,0.000556759,0.000556759,0.000556759
518,1935,0.45051,0.25138,0.82517,0.99879,1,0.995,0.96076,0.29108,0.18678,0.78018,0.000555684,0.000555684,0.000555684
519,1938.66,0.40286,0.24932,0.81582,0.99895,1,0.995,0.95377,0.31168,0.19337,0.78308,0.00055461,0.00055461,0.00055461
520,1942.47,0.41344,0.24504,0.79608,0.99909,1,0.995,0.9547,0.30861,0.19747,0.78277,0.000553536,0.000553536,0.000553536
521,1946.09,0.43178,0.26229,0.79531,0.99917,1,0.995,0.94488,0.32358,0.19964,0.78579,0.000552462,0.000552462,0.000552462
522,1949.72,0.44971,0.27364,0.82007,0.99908,1,0.995,0.95531,0.30473,0.19734,0.78179,0.000551388,0.000551388,0.000551388
523,1953.34,0.41988,0.25065,0.81603,0.99884,1,0.995,0.96168,0.2949,0.18763,0.7799,0.000550314,0.000550314,0.000550314
524,1956.99,0.39638,0.2419,0.80081,0.99872,1,0.995,0.96502,0.28946,0.18385,0.78001,0.00054924,0.00054924,0.00054924
525,1960.81,0.42396,0.25539,0.80508,0.99874,1,0.995,0.96667,0.2863,0.18732,0.77948,0.000548166,0.000548166,0.000548166
526,1964.49,0.43483,0.2623,0.80289,0.99865,1,0.995,0.96023,0.28294,0.18609,0.77889,0.000547092,0.000547092,0.000547092
527,1968.13,0.41704,0.24873,0.80263,0.99876,1,0.995,0.97065,0.27654,0.18525,0.77771,0.000546017,0.000546017,0.000546017
528,1971.77,0.37481,0.23155,0.73319,0.99904,0.99992,0.995,0.95946,0.28745,0.18714,0.77969,0.000544943,0.000544943,0.000544943
529,1975.44,0.3949,0.24124,0.79915,0.99911,1,0.995,0.9634,0.28408,0.18152,0.77904,0.000543869,0.000543869,0.000543869
530,1979.28,0.40774,0.24546,0.81666,0.99872,1,0.995,0.96058,0.29284,0.18256,0.78023,0.000542795,0.000542795,0.000542795
531,1983.01,0.42115,0.24492,0.80034,0.99854,1,0.995,0.96893,0.27352,0.18063,0.77794,0.000541721,0.000541721,0.000541721
532,1986.72,0.42121,0.25189,0.81249,0.9985,1,0.995,0.96387,0.28375,0.18511,0.77894,0.000540647,0.000540647,0.000540647
533,1990.36,0.42398,0.25161,0.80742,0.99873,1,0.995,0.96047,0.27603,0.18227,0.778,0.000539573,0.000539573,0.000539573
534,1993.96,0.41794,0.24936,0.82171,0.99913,1,0.995,0.96175,0.28053,0.18383,0.77777,0.000538499,0.000538499,0.000538499
535,1997.78,0.40443,0.2491,0.79421,0.99901,1,0.995,0.96638,0.27191,0.18039,0.77652,0.000537425,0.000537425,0.000537425
536,2001.38,0.40357,0.25042,0.79982,0.99916,1,0.995,0.96465,0.26483,0.1801,0.77616,0.00053635,0.00053635,0.00053635
537,2004.99,0.42268,0.24667,0.80885,0.99907,1,0.995,0.96997,0.27804,0.18265,0.77804,0.000535276,0.000535276,0.000535276
538,2008.61,0.4065,0.25269,0.80596,0.9991,1,0.995,0.96861,0.27102,0.18067,0.77677,0.000534202,0.000534202,0.000534202
539,2012.22,0.42436,0.25285,0.79726,0.99916,1,0.995,0.96478,0.2803,0.18374,0.77828,0.000533128,0.000533128,0.000533128
540,2016.05,0.40036,0.24563,0.79662,0.99914,1,0.995,0.97037,0.27144,0.17818,0.77718,0.000532054,0.000532054,0.000532054
541,2019.71,0.41609,0.24289,0.8223,0.99912,1,0.995,0.97476,0.27409,0.18033,0.77705,0.00053098,0.00053098,0.00053098
542,2023.41,0.38173,0.23384,0.80315,0.99917,1,0.995,0.9737,0.26595,0.17833,0.77535,0.000529906,0.000529906,0.000529906
543,2027.04,0.39735,0.24087,0.80358,0.9992,1,0.995,0.97375,0.26754,0.17904,0.77521,0.000528832,0.000528832,0.000528832
544,2030.71,0.40805,0.24854,0.80367,0.99868,1,0.995,0.96925,0.27909,0.17928,0.7773,0.000527758,0.000527758,0.000527758
545,2034.35,0.4099,0.2462,0.79647,0.99845,1,0.995,0.9665,0.27014,0.17772,0.77631,0.000526683,0.000526683,0.000526683
546,2038.13,0.41306,0.24797,0.7968,0.99883,1,0.995,0.96707,0.27463,0.18043,0.77671,0.000525609,0.000525609,0.000525609
547,2041.89,0.39411,0.24236,0.82317,0.99903,1,0.995,0.96837,0.27026,0.1785,0.77668,0.000524535,0.000524535,0.000524535
548,2045.59,0.35532,0.22487,0.73597,0.999,1,0.995,0.96965,0.27448,0.17614,0.77755,0.000523461,0.000523461,0.000523461
549,2049.28,0.40093,0.23948,0.79526,0.99893,1,0.995,0.96726,0.28024,0.18001,0.77762,0.000522387,0.000522387,0.000522387
550,2052.92,0.39516,0.23757,0.79826,0.99889,1,0.995,0.96968,0.29054,0.18794,0.77822,0.000521313,0.000521313,0.000521313
551,2056.68,0.36073,0.22068,0.7369,0.99878,1,0.995,0.96414,0.29071,0.18362,0.77877,0.000520239,0.000520239,0.000520239
552,2060.32,0.38538,0.23724,0.79407,0.99894,1,0.995,0.96132,0.28669,0.18751,0.77819,0.000519165,0.000519165,0.000519165
553,2064.09,0.40555,0.24318,0.80572,0.99894,1,0.995,0.96773,0.27888,0.18003,0.77705,0.000518091,0.000518091,0.000518091
554,2067.84,0.39703,0.23866,0.8056,0.99909,1,0.995,0.97263,0.2614,0.17679,0.77535,0.000517016,0.000517016,0.000517016
555,2071.54,0.38682,0.24946,0.80007,0.99914,1,0.995,0.96234,0.28392,0.17961,0.77786,0.000515942,0.000515942,0.000515942
556,2075.17,0.45717,0.26421,0.82808,0.99918,1,0.995,0.97308,0.2728,0.18123,0.77617,0.000514868,0.000514868,0.000514868
557,2078.98,0.40576,0.24094,0.80103,0.9993,1,0.995,0.97128,0.27858,0.17877,0.777,0.000513794,0.000513794,0.000513794
558,2082.65,0.4024,0.24063,0.80145,0.9993,1,0.995,0.96581,0.27159,0.1788,0.77628,0.00051272,0.00051272,0.00051272
559,2086.28,0.40021,0.24622,0.80049,0.99928,1,0.995,0.97095,0.27318,0.17656,0.7763,0.000511646,0.000511646,0.000511646
560,2090.01,0.37678,0.23396,0.79285,0.99927,1,0.995,0.97029,0.27182,0.17532,0.77656,0.000510572,0.000510572,0.000510572
561,2093.66,0.38483,0.23836,0.79738,0.9992,1,0.995,0.96661,0.2742,0.17741,0.77664,0.000509498,0.000509498,0.000509498
