epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
369,1413.21,0.51333,0.28458,0.83307,0.99877,0.99954,0.995,0.93441,0.36668,0.20888,0.795,0.000715727,0.000715727,0.000715727
370,1416.85,0.48769,0.2812,0.82306,0.99905,0.99999,0.995,0.94004,0.34867,0.2048,0.79162,0.000714653,0.000714653,0.000714653
371,1420.83,0.41653,0.2543,0.75337,0.9991,1,0.995,0.94002,0.34928,0.20447,0.792,0.000713579,0.000713579,0.000713579
372,1424.61,0.49294,0.27909,0.81594,0.99865,1,0.995,0.92271,0.38216,0.21417,0.79729,0.000712505,0.000712505,0.000712505
373,1428.49,0.48479,0.27753,0.81191,0.99698,1,0.99499,0.92991,0.37145,0.21101,0.79651,0.000711431,0.000711431,0.000711431
374,1432.22,0.49585,0.28249,0.83699,0.99635,1,0.9949,0.93104,0.37001,0.21726,0.79551,0.000710356,0.000710356,0.000710356
375,1435.96,0.50513,0.28307,0.85109,0.99697,1,0.99499,0.9377,0.35851,0.21177,0.79383,0.000709282,0.000709282,0.000709282
376,1439.73,0.49486,0.28811,0.8226,0.99823,1,0.995,0.93944,0.36408,0.21007,0.79399,0.000708208,0.000708208,0.000708208
377,1443.68,0.4859,0.28468,0.80996,0.99854,0.99988,0.995,0.93071,0.37796,0.21526,0.79677,0.000707134,0.000707134,0.000707134
378,1447.44,0.48308,0.27981,0.8244,0.99876,0.99947,0.995,0.93193,0.37249,0.20868,0.79616,0.00070606,0.00070606,0.00070606
379,1451.51,0.47774,0.27313,0.82923,0.99887,0.99923,0.995,0.93182,0.37091,0.20728,0.79601,0.000704986,0.000704986,0.000704986
380,1455.1,0.45998,0.26595,0.81105,0.99892,0.9991,0.995,0.93943,0.34948,0.20474,0.79252,0.000703912,0.000703912,0.000703912
381,1458.78,0.47144,0.27176,0.81421,0.99894,0.99916,0.995,0.93469,0.35954,0.21015,0.79377,0.000702838,0.000702838,0.000702838
382,1462.62,0.50062,0.30268,0.81002,0.99894,0.9992,0.995,0.94124,0.34782,0.20353,0.79167,0.000701764,0.000701764,0.000701764
383,1466.43,0.49234,0.28907,0.82798,0.99889,0.99918,0.995,0.93675,0.37156,0.20848,0.79484,0.000700689,0.000700689,0.000700689
384,1470.1,0.48437,0.28074,0.82062,0.99883,0.9991,0.995,0.93523,0.35884,0.20958,0.79253,0.000699615,0.000699615,0.000699615
385,1473.8,0.47795,0.27172,0.81829,0.99859,0.99887,0.995,0.92457,0.38845,0.22078,0.79732,0.000698541,0.000698541,0.000698541
386,1477.5,0.4579,0.26591,0.81518,0.99815,0.99887,0.995,0.9366,0.36067,0.21298,0.79344,0.000697467,0.000697467,0.000697467
387,1481.6,0.47639,0.27752,0.82256,0.99878,0.99923,0.995,0.94246,0.34936,0.20881,0.79084,0.000696393,0.000696393,0.000696393
388,1485.39,0.49818,0.27631,0.8225,0.9989,0.99974,0.995,0.93973,0.35973,0.2105,0.79244,0.000695319,0.000695319,0.000695319
389,1489.09,0.46073,0.27292,0.80057,0.99885,1,0.995,0.93682,0.34247,0.20797,0.7891,0.000694245,0.000694245,0.000694245
390,1492.84,0.48378,0.27524,0.81897,0.99848,0.99986,0.995,0.93795,0.34615,0.21061,0.78989,0.000693171,0.000693171,0.000693171
391,1496.66,0.44479,0.27961,0.75572,0.99851,0.99992,0.995,0.94264,0.34037,0.20586,0.7891,0.000692097,0.000692097,0.000692097
392,1500.48,0.49318,0.28386,0.81756,0.99858,0.99995,0.995,0.94437,0.34454,0.20531,0.78944,0.000691022,0.000691022,0.000691022
393,1504.33,0.4747,0.27567,0.83419,0.99862,0.99996,0.995,0.9512,0.32855,0.19909,0.78812,0.000689948,0.000689948,0.000689948
394,1508.23,0.4931,0.28436,0.82635,0.99872,0.99995,0.995,0.93705,0.34063,0.20156,0.78997,0.000688874,0.000688874,0.000688874
395,1512.09,0.44592,0.25982,0.80099,0.99878,0.99973,0.995,0.943,0.3323,0.20112,0.78858,0.0006878,0.0006878,0.0006878
396,1515.88,0.45351,0.258,0.81839,0.99853,0.99945,0.995,0.95203,0.3153,0.19543,0.78676,0.000686726,0.000686726,0.000686726
397,1519.75,0.46947,0.27274,0.81759,0.99862,0.99914,0.995,0.95073,0.33539,0.2032,0.78946,0.000685652,0.000685652,0.000685652
398,1523.52,0.4665,0.28259,0.80999,0.99874,0.99904,0.995,0.9488,0.3192,0.19943,0.78634,0.000684578,0.000684578,0.000684578
399,1527.4,0.45379,0.26185,0.82541,0.99872,0.99913,0.995,0.95074,0.32804,0.19667,0.78721,0.000683504,0.000683504,0.000683504
400,1531.22,0.438,0.26576,0.79711,0.99885,0.99916,0.995,0.94978,0.32889,0.19775,0.78749,0.00068243,0.00068243,0.00068243
401,1534.83,0.4708,0.26749,0.81539,0.99896,0.99913,0.995,0.9509,0.32481,0.19834,0.78688,0.000681355,0.000681355,0.000681355
402,1538.54,0.46482,0.26207,0.81054,0.9984,0.99887,0.995,0.94905,0.36073,0.20508,0.79055,0.000680281,0.000680281,0.000680281
403,1542.73,0.46551,0.25915,0.83729,0.99843,0.99887,0.995,0.95505,0.32079,0.19564,0.78555,0.000679207,0.000679207,0.000679207
404,1546.57,0.4474,0.26391,0.80454,0.99872,0.99877,0.995,0.95016,0.327,0.19699,0.78629,0.000678133,0.000678133,0.000678133
405,1549.66,0.46312,0.27314,0.81663,0.99872,0.99938,0.995,0.94979,0.3266,0.19451,0.78706,0.000677059,0.000677059,0.000677059
406,1552.49,0.45357,0.26405,0.81693,0.99867,0.99934,0.995,0.94505,0.33853,0.19945,0.78939,0.000675985,0.000675985,0.000675985
407,1555.34,0.44597,0.26837,0.80928,0.99869,0.99917,0.995,0.95109,0.33115,0.19752,0.78761,0.000674911,0.000674911,0.000674911
408,1558.17,0.45745,0.26488,0.81175,0.99877,0.99919,0.995,0.94561,0.33253,0.19611,0.78776,0.000673837,0.000673837,0.000673837
409,1561.12,0.43143,0.25887,0.81039,0.99888,0.99931,0.995,0.9509,0.31736,0.19432,0.78553,0.000672763,0.000672763,0.000672763
410,1564.25,0.43723,0.26117,0.79335,0.99878,0.99973,0.995,0.95155,0.32599,0.19613,0.78701,0.000671688,0.000671688,0.000671688
411,1567.23,0.46291,0.25973,0.82622,0.99893,1,0.995,0.93887,0.32961,0.19951,0.78805,0.000670614,0.000670614,0.000670614
412,1570.08,0.45982,0.2665,0.81418,0.99892,0.99975,0.995,0.94637,0.32424,0.19711,0.78821,0.00066954,0.00066954,0.00066954
413,1572.98,0.47873,0.28058,0.81428,0.99893,0.99955,0.995,0.9502,0.32126,0.1957,0.78634,0.000668466,0.000668466,0.000668466
414,1575.92,0.4637,0.3133,0.81594,0.99878,0.99944,0.995,0.94686,0.34009,0.2027,0.78859,0.000667392,0.000667392,0.000667392
415,1578.81,0.44415,0.2607,0.81795,0.99882,0.99955,0.995,0.94895,0.31215,0.19231,0.78568,0.000666318,0.000666318,0.000666318
416,1581.76,0.43042,0.25118,0.81485,0.99901,0.99936,0.995,0.95535,0.29906,0.19126,0.78342,0.000665244,0.000665244,0.000665244
417,1584.83,0.46705,0.27493,0.8125,0.99863,0.99887,0.995,0.95269,0.30424,0.19145,0.78402,0.00066417,0.00066417,0.00066417
418,1588.01,0.41156,0.26179,0.80189,0.99885,0.99925,0.995,0.95221,0.30053,0.19053,0.78331,0.000663096,0.000663096,0.000663096
419,1590.98,0.44239,0.26094,0.80444,0.99905,0.99929,0.995,0.9579,0.30061,0.19018,0.7835,0.000662021,0.000662021,0.000662021
420,1594.01,0.431,0.25962,0.80272,0.99914,0.99924,0.995,0.96067,0.29182,0.1884,0.78228,0.000660947,0.000660947,0.000660947
421,1596.98,0.4511,0.26073,0.80979,0.99882,0.99916,0.995,0.95573,0.30005,0.19227,0.78288,0.000659873,0.000659873,0.000659873
422,1599.97,0.46129,0.27134,0.79961,0.9984,0.9992,0.995,0.95356,0.3007,0.1948,0.78364,0.000658799,0.000658799,0.000658799
423,1602.97,0.44731,0.26091,0.80712,0.99843,0.99914,0.995,0.94389,0.32965,0.19889,0.78859,0.000657725,0.000657725,0.000657725
424,1605.94,0.42177,0.25901,0.79182,0.99849,0.99908,0.995,0.94269,0.32816,0.19761,0.78829,0.000656651,0.000656651,0.000656651
425,1609.09,0.41266,0.24553,0.82106,0.99861,0.99897,0.995,0.9478,0.32145,0.19915,0.78662,0.000655577,0.000655577,0.000655577
426,1612.07,0.43351,0.25899,0.811,0.99878,0.99901,0.995,0.94867,0.31927,0.19605,0.78626,0.000654503,0.000654503,0.000654503
427,1615.05,0.43956,0.25467,0.83766,0.9988,0.99887,0.995,0.9511,0.31568,0.19838,0.78579,0.000653429,0.000653429,0.000653429
428,1618.03,0.44741,0.26498,0.8087,0.99876,0.99887,0.995,0.94923,0.32155,0.20186,0.78705,0.000652354,0.000652354,0.000652354
429,1621.03,0.43328,0.27184,0.80188,0.99899,0.99964,0.995,0.94984,0.31034,0.201,0.78482,0.00065128,0.00065128,0.00065128
430,1624.07,0.41708,0.26569,0.80153,0.99877,1,0.995,0.95177,0.30547,0.19237,0.78341,0.000650206,0.000650206,0.000650206
431,1627.07,0.42369,0.24512,0.80355,0.9988,0.99953,0.995,0.95267,0.30227,0.19057,0.78247,0.000649132,0.000649132,0.000649132
432,1630.13,0.44148,0.25834,0.80743,0.99898,0.99932,0.995,0.94885,0.31829,0.19269,0.7851,0.000648058,0.000648058,0.000648058
433,1633.5,0.45228,0.25528,0.81916,0.99903,0.99925,0.995,0.95388,0.29702,0.18452,0.78301,0.000646984,0.000646984,0.000646984
434,1636.46,0.45732,0.26859,0.81837,0.99892,0.99911,0.995,0.95659,0.29422,0.18772,0.78263,0.00064591,0.00064591,0.00064591
435,1639.41,0.42162,0.25486,0.81299,0.99891,0.99906,0.995,0.95726,0.29761,0.18821,0.78209,0.000644836,0.000644836,0.000644836
436,1642.44,0.40301,0.24528,0.82176,0.99905,0.99909,0.995,0.95622,0.29632,0.18754,0.78168,0.000643762,0.000643762,0.000643762
437,1645.39,0.41898,0.25505,0.80369,0.99901,0.99914,0.995,0.95599,0.29764,0.18395,0.78103,0.000642687,0.000642687,0.000642687
438,1648.55,0.41723,0.24768,0.81254,0.99873,0.99918,0.995,0.96159,0.29352,0.185,0.78021,0.000641613,0.000641613,0.000641613
439,1651.56,0.44608,0.26495,0.82663,0.99851,0.99897,0.995,0.95552,0.30624,0.19196,0.78304,0.000640539,0.000640539,0.000640539
440,1654.54,0.44495,0.2676,0.82573,0.99832,0.99913,0.995,0.94983,0.31414,0.19345,0.78436,0.000639465,0.000639465,0.000639465
441,1657.65,0.47224,0.2883,0.82485,0.99837,0.99968,0.995,0.94967,0.30965,0.19241,0.78437,0.000638391,0.000638391,0.000638391
442,1660.61,0.45346,0.26403,0.82491,0.99851,0.99961,0.995,0.94533,0.32976,0.19978,0.7867,0.000637317,0.000637317,0.000637317
443,1663.64,0.49766,0.29657,0.86128,0.99869,0.99927,0.995,0.95218,0.30218,0.19234,0.78309,0.000636243,0.000636243,0.000636243
444,1666.71,0.43798,0.25731,0.82424,0.99879,0.99919,0.995,0.95399,0.32802,0.19736,0.78535,0.000635169,0.000635169,0.000635169
445,1669.82,0.4455,0.25749,0.8149,0.9989,0.99929,0.995,0.95488,0.30176,0.18942,0.78296,0.000634095,0.000634095,0.000634095
446,1672.81,0.42606,0.25656,0.80791,0.99921,0.99922,0.995,0.96222,0.2825,0.18122,0.77997,0.00063302,0.00063302,0.00063302
447,1675.93,0.42465,0.25465,0.80813,0.99908,0.99936,0.995,0.962,0.29195,0.18431,0.78021,0.000631946,0.000631946,0.000631946
448,1679.01,0.41363,0.24864,0.80644,0.99879,0.99956,0.995,0.95181,0.30561,0.18812,0.78261,0.000630872,0.000630872,0.000630872
449,1682.19,0.4195,0.24857,0.80615,0.99895,0.99965,0.995,0.94538,0.33578,0.19843,0.78881,0.000629798,0.000629798,0.000629798
450,1685.22,0.42501,0.24628,0.82418,0.99904,0.99963,0.995,0.94823,0.32768,0.19374,0.78728,0.000628724,0.000628724,0.000628724
451,1688.22,0.44164,0.26501,0.82286,0.99928,0.99959,0.995,0.96312,0.29129,0.1845,0.78041,0.00062765,0.00062765,0.00062765
452,1691.2,0.43593,0.25974,0.80839,0.99926,0.99966,0.995,0.95048,0.31816,0.19309,0.7835,0.000626576,0.000626576,0.000626576
453,1694.19,0.4183,0.24832,0.82512,0.99926,0.99987,0.995,0.94802,0.29777,0.18257,0.782,0.000625502,0.000625502,0.000625502
454,1697.2,0.42306,0.25094,0.81066,0.99896,0.99987,0.995,0.95257,0.30151,0.19041,0.78184,0.000624428,0.000624428,0.000624428
455,1700.24,0.42713,0.26147,0.81371,0.9989,0.99992,0.995,0.95476,0.29179,0.18792,0.78113,0.000623353,0.000623353,0.000623353
456,1703.47,0.41196,0.24881,0.80858,0.99882,0.99978,0.995,0.96123,0.29236,0.18632,0.7806,0.000622279,0.000622279,0.000622279
457,1706.52,0.43437,0.25337,0.82645,0.99884,0.9999,0.995,0.95991,0.28596,0.18095,0.77975,0.000621205,0.000621205,0.000621205
458,1709.63,0.4467,0.30248,0.82721,0.99876,0.99992,0.995,0.96434,0.28602,0.18207,0.77969,0.000620131,0.000620131,0.000620131
459,1712.75,0.41791,0.25306,0.81755,0.9988,1,0.995,0.96371,0.2841,0.18363,0.7799,0.000619057,0.000619057,0.000619057
460,1715.75,0.40799,0.24982,0.81359,0.99888,1,0.995,0.96621,0.26986,0.18017,0.7781,0.000617983,0.000617983,0.000617983
461,1718.85,0.42486,0.25911,0.80591,0.99901,1,0.995,0.96375,0.28539,0.1858,0.77971,0.000616909,0.000616909,0.000616909
462,1721.84,0.41087,0.25222,0.80628,0.99902,1,0.995,0.95917,0.28685,0.18145,0.77886,0.000615835,0.000615835,0.000615835
463,1724.98,0.40961,0.25,0.80066,0.99899,0.99991,0.995,0.96287,0.28609,0.18065,0.77977,0.000614761,0.000614761,0.000614761
464,1728.16,0.4465,0.25187,0.79457,0.99883,0.99969,0.995,0.96287,0.28412,0.18214,0.77962,0.000613686,0.000613686,0.000613686
465,1731.18,0.41164,0.25046,0.80567,0.99898,0.9994,0.995,0.95877,0.28122,0.18146,0.77934,0.000612612,0.000612612,0.000612612
466,1734.18,0.42077,0.23919,0.82337,0.99928,0.99925,0.995,0.95923,0.28665,0.18441,0.77926,0.000611538,0.000611538,0.000611538
467,1737.21,0.38735,0.24294,0.80662,0.99912,0.99925,0.995,0.96097,0.27809,0.18094,0.77773,0.000610464,0.000610464,0.000610464
468,1740.23,0.41673,0.256,0.79925,0.99909,0.99918,0.995,0.96144,0.27336,0.18074,0.77686,0.00060939,0.00060939,0.00060939
469,1743.18,0.40205,0.24433,0.78352,0.99918,0.99923,0.995,0.96186,0.27884,0.17913,0.7773,0.000608316,0.000608316,0.000608316
470,1746.16,0.37524,0.23116,0.81673,0.99909,0.99939,0.995,0.95933,0.28263,0.17932,0.77845,0.000607242,0.000607242,0.000607242
471,1749.29,0.41064,0.249,0.80754,0.99897,0.99946,0.995,0.96511,0.27769,0.18062,0.77753,0.000606168,0.000606168,0.000606168
472,1752.24,0.40733,0.24737,0.80567,0.99887,0.99935,0.995,0.96691,0.27458,0.17897,0.77752,0.000605094,0.000605094,0.000605094
473,1755.24,0.49293,0.26491,0.83366,0.99887,0.99942,0.995,0.96591,0.28697,0.18394,0.77946,0.000604019,0.000604019,0.000604019
474,1758.17,0.44356,0.2517,0.8198,0.99902,0.99944,0.995,0.96149,0.30576,0.18596,0.78151,0.000602945,0.000602945,0.000602945
475,1761.13,0.41341,0.24568,0.81158,0.99923,0.99958,0.995,0.95681,0.30331,0.18226,0.78248,0.000601871,0.000601871,0.000601871
476,1764.05,0.4025,0.24166,0.81071,0.99915,0.99954,0.995,0.96081,0.286,0.17906,0.78051,0.000600797,0.000600797,0.000600797
477,1766.94,0.42548,0.25071,0.81031,0.99892,0.99961,0.995,0.9691,0.2694,0.17735,0.77718,0.000599723,0.000599723,0.000599723
478,1769.88,0.40911,0.24951,0.7925,0.99881,0.99965,0.995,0.96832,0.27789,0.17815,0.77867,0.000598649,0.000598649,0.000598649
479,1773.02,0.401,0.24333,0.8049,0.99882,0.99887,0.995,0.96171,0.27357,0.18099,0.77819,0.000597575,0.000597575,0.000597575
480,1775.97,0.41768,0.25541,0.79751,0.99823,0.99897,0.995,0.96039,0.28679,0.18541,0.77943,0.000596501,0.000596501,0.000596501
481,1778.93,0.40144,0.24004,0.80834,0.99882,0.99887,0.995,0.96381,0.27721,0.18059,0.77817,0.000595427,0.000595427,0.000595427
482,1781.92,0.43852,0.26387,0.81661,0.99912,0.9991,0.995,0.96435,0.29052,0.18724,0.77993,0.000594352,0.000594352,0.000594352
483,1784.87,0.42344,0.24801,0.81198,0.99916,0.99897,0.995,0.96233,0.28229,0.18536,0.7792,0.000593278,0.000593278,0.000593278
484,1787.85,0.42138,0.26329,0.7987,0.99908,0.99911,0.995,0.9617,0.28062,0.185,0.77859,0.000592204,0.000592204,0.000592204
485,1790.82,0.43499,0.25682,0.81882,0.99922,0.99926,0.995,0.96793,0.27539,0.18167,0.77811,0.00059113,0.00059113,0.00059113
486,1793.95,0.43155,0.25169,0.79465,0.99931,0.99928,0.995,0.96597,0.27095,0.18154,0.77761,0.000590056,0.000590056,0.000590056
487,1796.94,0.43859,0.26,0.80752,0.99911,0.9993,0.995,0.96982,0.27423,0.18398,0.77838,0.000588982,0.000588982,0.000588982
488,1799.92,0.42776,0.25993,0.80234,0.99902,0.9992,0.995,0.97283,0.26778,0.18074,0.77735,0.000587908,0.000587908,0.000587908
489,1802.94,0.4414,0.2596,0.80474,0.99908,0.99913,0.995,0.96871,0.28671,0.18392,0.77934,0.000586834,0.000586834,0.000586834
490,1805.93,0.43095,0.256,0.81773,0.99919,0.99919,0.995,0.97254,0.26619,0.17885,0.77676,0.00058576,0.00058576,0.00058576
491,1808.93,0.38608,0.24009,0.80512,0.99911,0.99934,0.995,0.97541,0.26094,0.17304,0.77618,0.000584685,0.000584685,0.000584685
492,1812.03,0.35939,0.23235,0.73554,0.99895,0.99948,0.995,0.97552,0.25459,0.17332,0.77539,0.000583611,0.000583611,0.000583611
493,1815.08,0.38802,0.24687,0.80304,0.99866,1,0.995,0.97204,0.26009,0.17433,0.77656,0.000582537,0.000582537,0.000582537
494,1818.34,0.41521,0.24627,0.81761,0.99856,1,0.995,0.96554,0.27461,0.17836,0.77849,0.000581463,0.000581463,0.000581463
495,1821.35,0.59866,0.28422,0.86891,0.9987,1,0.995,0.96809,0.26687,0.17568,0.77725,0.000580389,0.000580389,0.000580389
496,1824.33,0.37754,0.23674,0.79597,0.99904,1,0.995,0.97205,0.25983,0.17092,0.77676,0.000579315,0.000579315,0.000579315
497,1827.25,0.38736,0.23924,0.80211,0.99929,1,0.995,0.96734,0.26019,0.1708,0.77619,0.000578241,0.000578241,0.000578241
498,1830.18,0.41869,0.25688,0.84156,0.99927,0.99994,0.995,0.97492,0.25642,0.17145,0.77542,0.000577167,0.000577167,0.000577167
499,1833.15,0.36005,0.23625,0.72861,0.9991,0.99962,0.995,0.9688,0.26196,0.17291,0.77674,0.000576093,0.000576093,0.000576093
500,1836.09,0.38892,0.24062,0.78971,0.99895,0.99975,0.995,0.96716,0.26846,0.17486,0.7775,0.000575018,0.000575018,0.000575018
501,1839.02,0.40978,0.2409,0.81857,0.99897,0.99979,0.995,0.96737,0.27503,0.17503,0.77872,0.000573944,0.000573944,0.000573944
502,1842.15,0.40979,0.25468,0.81693,0.9992,0.99964,0.995,0.96521,0.2728,0.1764,0.77818,0.00057287,0.00057287,0.00057287
503,1845.12,0.40834,0.25079,0.80382,0.99912,0.99951,0.995,0.96537,0.27368,0.17566,0.77882,0.000571796,0.000571796,0.000571796
504,1848.06,0.41789,0.24488,0.80294,0.99912,0.99945,0.995,0.96092,0.28326,0.18177,0.7795,0.000570722,0.000570722,0.000570722
505,1851.08,0.39005,0.24051,0.80757,0.99917,0.99927,0.995,0.96702,0.27301,0.17728,0.77749,0.000569648,0.000569648,0.000569648
506,1854.08,0.40233,0.23997,0.80829,0.99815,0.99889,0.995,0.96403,0.28294,0.17998,0.77938,0.000568574,0.000568574,0.000568574
507,1857.09,0.39076,0.23448,0.80761,0.99837,0.99887,0.995,0.9599,0.29299,0.1823,0.78109,0.0005675,0.0005675,0.0005675
508,1860.09,0.39834,0.24318,0.81289,0.99811,0.99887,0.995,0.95967,0.27638,0.17767,0.77921,0.000566426,0.000566426,0.000566426
509,1863.21,0.39841,0.24406,0.81576,0.99859,0.99887,0.995,0.96834,0.26228,0.1786,0.77669,0.000565351,0.000565351,0.000565351
510,1866.13,0.38645,0.24364,0.80148,0.99894,0.99909,0.995,0.96455,0.26466,0.17491,0.77715,0.000564277,0.000564277,0.000564277
511,1869.05,0.39303,0.23542,0.80865,0.99905,0.99922,0.995,0.96693,0.26177,0.17479,0.77703,0.000563203,0.000563203,0.000563203
512,1872.01,0.44556,0.27142,0.82593,0.99906,0.99935,0.995,0.97312,0.26256,0.17232,0.77667,0.000562129,0.000562129,0.000562129
513,1874.96,0.39076,0.23916,0.79667,0.999,0.99958,0.995,0.96614,0.26661,0.17071,0.77673,0.000561055,0.000561055,0.000561055
514,1877.89,0.40925,0.23733,0.81863,0.99881,0.99969,0.995,0.96923,0.26579,0.17214,0.77697,0.000559981,0.000559981,0.000559981
515,1880.86,0.41275,0.24633,0.79614,0.99858,0.9994,0.995,0.97171,0.25707,0.16937,0.77551,0.000558907,0.000558907,0.000558907
516,1883.77,0.38667,0.23236,0.80556,0.99852,0.99942,0.995,0.96915,0.26542,0.16984,0.77707,0.000557833,0.000557833,0.000557833
517,1886.86,0.39346,0.23964,0.80303,0.99898,0.99945,0.995,0.96851,0.26081,0.16951,0.7766,0.000556759,0.000556759,0.000556759
518,1889.77,0.39427,0.23616,0.80795,0.99927,0.99948,0.995,0.97703,0.25321,0.16906,0.77483,0.000555684,0.000555684,0.000555684
519,1892.76,0.37675,0.24209,0.81454,0.99926,0.99962,0.995,0.9778,0.24632,0.16799,0.7743,0.00055461,0.00055461,0.00055461
520,1895.85,0.38642,0.23418,0.7934,0.99928,0.99952,0.995,0.97781,0.24134,0.165,0.77368,0.000553536,0.000553536,0.000553536
521,1898.82,0.39288,0.2357,0.79281,0.99925,0.9994,0.995,0.97453,0.24878,0.16729,0.77474,0.000552462,0.000552462,0.000552462
522,1901.71,0.40918,0.26604,0.819,0.99908,0.99951,0.995,0.96961,0.25986,0.17158,0.77603,0.000551388,0.000551388,0.000551388
523,1904.64,0.3771,0.23492,0.80671,0.99911,0.9997,0.995,0.96933,0.26055,0.17282,0.77608,0.000550314,0.000550314,0.000550314
524,1907.64,0.3693,0.22924,0.79743,0.99914,1,0.995,0.96999,0.25772,0.16825,0.77546,0.00054924,0.00054924,0.00054924
525,1910.79,0.39755,0.24718,0.79968,0.99911,1,0.995,0.97403,0.25081,0.16506,0.77464,0.000548166,0.000548166,0.000548166
526,1913.75,0.39609,0.24854,0.79946,0.99909,1,0.995,0.96948,0.25174,0.16514,0.7751,0.000547092,0.000547092,0.000547092
527,1916.72,0.3785,0.23607,0.79447,0.99914,1,0.995,0.97227,0.25714,0.16834,0.7755,0.000546017,0.000546017,0.000546017
528,1919.65,0.34261,0.21953,0.73166,0.99912,0.99978,0.995,0.97191,0.2638,0.17076,0.776,0.000544943,0.000544943,0.000544943
529,1922.7,0.36286,0.22628,0.79253,0.99918,0.99965,0.995,0.97089,0.25957,0.16751,0.7759,0.000543869,0.000543869,0.000543869
530,1925.64,0.37352,0.23674,0.81032,0.9991,0.99954,0.995,0.97294,0.25704,0.16802,0.77585,0.000542795,0.000542795,0.000542795
531,1928.57,0.39754,0.23892,0.79853,0.99906,0.99937,0.995,0.97573,0.25916,0.16965,0.77649,0.000541721,0.000541721,0.000541721
532,1931.71,0.37495,0.24323,0.8055,0.99918,0.99918,0.995,0.97438,0.25759,0.16553,0.77591,0.000540647,0.000540647,0.000540647
533,1934.69,0.38783,0.2392,0.80065,0.99931,0.99922,0.995,0.97249,0.24531,0.16591,0.77373,0.000539573,0.000539573,0.000539573
534,1937.65,0.39467,0.24517,0.8113,0.9993,0.99925,0.995,0.97412,0.24361,0.16313,0.7733,0.000538499,0.000538499,0.000538499
535,1940.69,0.39026,0.24798,0.79188,0.99924,0.99924,0.995,0.97455,0.24077,0.16168,0.77294,0.000537425,0.000537425,0.000537425
536,1943.68,0.38346,0.23517,0.7969,0.99926,0.9992,0.995,0.97293,0.24645,0.16193,0.77357,0.00053635,0.00053635,0.00053635
537,1946.67,0.38906,0.24519,0.80181,0.99919,0.99922,0.995,0.9719,0.24214,0.16307,0.77357,0.000535276,0.000535276,0.000535276
538,1949.6,0.3718,0.24144,0.80073,0.99922,0.99919,0.995,0.976,0.2403,0.16247,0.77299,0.000534202,0.000534202,0.000534202
539,1952.54,0.40868,0.24385,0.79428,0.99923,0.9992,0.995,0.97165,0.25003,0.16573,0.77366,0.000533128,0.000533128,0.000533128
540,1955.7,0.40724,0.24468,0.79761,0.99906,0.99948,0.995,0.97581,0.25002,0.16636,0.7742,0.000532054,0.000532054,0.000532054
541,1958.68,0.35954,0.24095,0.79741,0.99889,0.99958,0.995,0.97094,0.2537,0.16654,0.77467,0.00053098,0.00053098,0.00053098
542,1961.64,0.37625,0.22688,0.80173,0.99879,0.99977,0.995,0.97077,0.25666,0.16885,0.77574,0.000529906,0.000529906,0.000529906
543,1964.69,0.3919,0.23282,0.80808,0.99884,0.99979,0.995,0.97645,0.24437,0.163,0.77391,0.000528832,0.000528832,0.000528832
544,1967.72,0.37049,0.22431,0.79921,0.99901,1,0.995,0.9744,0.24204,0.16361,0.77364,0.000527758,0.000527758,0.000527758
545,1970.78,0.3728,0.22759,0.79264,0.99917,0.99961,0.995,0.97777,0.2464,0.16309,0.77358,0.000526683,0.000526683,0.000526683
546,1973.71,0.40426,0.23325,0.79206,0.99907,0.99963,0.995,0.98359,0.23079,0.15728,0.77148,0.000525609,0.000525609,0.000525609
547,1977.03,0.37481,0.24177,0.82003,0.9991,0.99967,0.995,0.98387,0.23057,0.15977,0.77121,0.000524535,0.000524535,0.000524535
548,1980.01,0.32013,0.24344,0.73195,0.99919,0.99968,0.995,0.97617,0.2318,0.158,0.77157,0.000523461,0.000523461,0.000523461
549,1982.94,0.36407,0.23913,0.79081,0.99928,0.99974,0.995,0.97104,0.23868,0.16291,0.77257,0.000522387,0.000522387,0.000522387
550,1985.86,0.34926,0.22836,0.79258,0.99902,0.99985,0.995,0.97649,0.25031,0.16758,0.77331,0.000521313,0.000521313,0.000521313
551,1988.79,0.33043,0.21491,0.73233,0.99899,0.99965,0.995,0.98134,0.23969,0.16172,0.77201,0.000520239,0.000520239,0.000520239
552,1991.78,0.36701,0.23542,0.79118,0.99903,0.99954,0.995,0.98065,0.24093,0.16533,0.77228,0.000519165,0.000519165,0.000519165
553,1994.77,0.36441,0.22984,0.79903,0.99908,0.99949,0.995,0.97775,0.24125,0.16668,0.77257,0.000518091,0.000518091,0.000518091
554,1997.87,0.35893,0.22623,0.80147,0.99914,0.99948,0.995,0.97846,0.23483,0.16457,0.772,0.000517016,0.000517016,0.000517016
555,2001.05,0.36623,0.23318,0.79928,0.99918,0.99955,0.995,0.97953,0.23085,0.16187,0.77202,0.000515942,0.000515942,0.000515942
556,2003.99,0.43301,0.24431,0.82294,0.99922,0.99962,0.995,0.97954,0.23328,0.16521,0.77186,0.000514868,0.000514868,0.000514868
