epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,487.787,0.6594,0.35796,0.83956,0.99641,1,0.995,0.86749,0.56359,0.2958,0.83021,0.000911215,0.000911215,0.000911215
188,490.343,0.68072,0.37364,0.86016,0.99853,0.99975,0.995,0.87945,0.55687,0.28598,0.8302,0.000910141,0.000910141,0.000910141
189,492.916,0.64787,0.34818,0.85222,0.9971,0.99784,0.995,0.87804,0.54833,0.28669,0.82874,0.000909067,0.000909067,0.000909067
190,495.485,0.61329,0.34763,0.84628,0.99399,0.99839,0.995,0.87167,0.55377,0.2865,0.83068,0.000907993,0.000907993,0.000907993
191,497.97,0.63226,0.34344,0.84278,0.99853,0.99572,0.995,0.86906,0.56715,0.28914,0.83382,0.000906919,0.000906919,0.000906919
192,500.437,0.66139,0.36145,0.85333,0.99501,0.99756,0.99499,0.88274,0.56004,0.2911,0.83172,0.000905845,0.000905845,0.000905845
193,502.973,0.63722,0.3494,0.84016,0.9953,0.99912,0.99498,0.87515,0.58932,0.29228,0.83757,0.000904771,0.000904771,0.000904771
194,505.49,0.64287,0.35998,0.85132,0.99473,0.99847,0.995,0.87915,0.54863,0.27949,0.82958,0.000903697,0.000903697,0.000903697
195,508.093,0.66859,0.35913,0.86257,0.99567,0.99825,0.995,0.8823,0.56162,0.28531,0.83204,0.000902622,0.000902622,0.000902622
196,510.57,0.65299,0.34353,0.8464,0.99591,0.99683,0.995,0.87973,0.55848,0.28133,0.82929,0.000901548,0.000901548,0.000901548
197,513.082,0.63709,0.34344,0.85929,0.99694,0.99723,0.995,0.87772,0.55821,0.28079,0.82799,0.000900474,0.000900474,0.000900474
198,515.561,0.65132,0.35546,0.85059,0.99823,0.99811,0.995,0.88608,0.54341,0.28361,0.82698,0.0008994,0.0008994,0.0008994
199,518.197,0.6258,0.33881,0.84058,0.99779,0.99759,0.995,0.87775,0.55543,0.28141,0.83079,0.000898326,0.000898326,0.000898326
200,520.701,0.66225,0.35011,0.86982,0.99503,0.99807,0.995,0.86214,0.57565,0.28918,0.83408,0.000897252,0.000897252,0.000897252
201,523.161,0.6484,0.35123,0.84787,0.99611,1,0.995,0.87125,0.5528,0.27717,0.82809,0.000896178,0.000896178,0.000896178
202,525.638,0.6527,0.36609,0.86116,0.99786,0.99962,0.995,0.87907,0.52788,0.276,0.82259,0.000895104,0.000895104,0.000895104
203,528.112,0.65127,0.34104,0.85581,0.99835,0.99977,0.995,0.88696,0.5229,0.27244,0.82176,0.00089403,0.00089403,0.00089403
204,530.662,0.62412,0.34607,0.83027,0.99789,0.9982,0.995,0.88745,0.52778,0.27605,0.82381,0.000892955,0.000892955,0.000892955
205,533.195,0.63511,0.34575,0.85199,0.99824,0.99814,0.995,0.87446,0.56891,0.279,0.83106,0.000891881,0.000891881,0.000891881
206,535.955,0.60148,0.32729,0.83872,0.99829,0.99936,0.995,0.87054,0.57004,0.27905,0.83237,0.000890807,0.000890807,0.000890807
207,538.54,0.61533,0.34028,0.84945,0.99821,0.99921,0.995,0.88703,0.52056,0.27536,0.82118,0.000889733,0.000889733,0.000889733
208,541.063,0.63791,0.33947,0.84026,0.99842,0.99875,0.995,0.88606,0.5305,0.27629,0.82397,0.000888659,0.000888659,0.000888659
209,543.626,0.6206,0.34245,0.83459,0.99805,0.9981,0.995,0.88931,0.52482,0.27388,0.82145,0.000887585,0.000887585,0.000887585
210,546.169,0.60243,0.33331,0.84648,0.99847,0.99839,0.995,0.89212,0.50847,0.26331,0.81847,0.000886511,0.000886511,0.000886511
211,548.711,0.59319,0.33617,0.83507,0.9989,0.99798,0.995,0.89003,0.5004,0.26656,0.81606,0.000885437,0.000885437,0.000885437
212,551.175,0.61556,0.34484,0.82993,0.99876,0.99857,0.995,0.89057,0.49503,0.27361,0.81523,0.000884363,0.000884363,0.000884363
213,553.651,0.63125,0.36131,0.8489,0.99899,0.99742,0.995,0.8984,0.49449,0.26612,0.81457,0.000883288,0.000883288,0.000883288
214,556.202,0.5908,0.33277,0.83431,0.99722,0.99596,0.995,0.88531,0.49291,0.26948,0.81399,0.000882214,0.000882214,0.000882214
215,558.741,0.60662,0.32982,0.82457,0.99702,0.99582,0.995,0.89069,0.50109,0.26921,0.81529,0.00088114,0.00088114,0.00088114
216,561.393,0.60892,0.34537,0.84823,0.99854,0.99842,0.995,0.89113,0.51981,0.26534,0.8191,0.000880066,0.000880066,0.000880066
217,564.106,0.6002,0.3305,0.82538,0.99794,0.99952,0.995,0.88604,0.50432,0.26411,0.81768,0.000878992,0.000878992,0.000878992
218,566.61,0.59405,0.32699,0.83502,0.99729,0.99857,0.995,0.88584,0.50717,0.27041,0.81803,0.000877918,0.000877918,0.000877918
219,569.122,0.5781,0.32259,0.82004,0.99751,0.99847,0.995,0.89192,0.49148,0.26685,0.81495,0.000876844,0.000876844,0.000876844
220,571.621,0.61459,0.33137,0.83185,0.99904,0.99953,0.995,0.89449,0.49697,0.26499,0.81472,0.00087577,0.00087577,0.00087577
221,574.223,0.67116,0.56746,0.89084,0.99709,0.99899,0.995,0.88828,0.5228,0.26764,0.82166,0.000874696,0.000874696,0.000874696
222,576.742,0.62321,0.34659,0.84254,0.99705,0.99869,0.995,0.89567,0.49632,0.25884,0.81559,0.000873621,0.000873621,0.000873621
223,579.242,0.59745,0.33172,0.84817,0.99883,0.99988,0.995,0.8931,0.49677,0.26762,0.81669,0.000872547,0.000872547,0.000872547
224,581.719,0.57753,0.32017,0.78209,0.99887,0.99957,0.995,0.88092,0.53307,0.26895,0.82332,0.000871473,0.000871473,0.000871473
225,584.205,0.55903,0.31884,0.76432,0.99743,0.9997,0.995,0.8831,0.52074,0.26748,0.82007,0.000870399,0.000870399,0.000870399
226,586.717,0.60977,0.33957,0.83886,0.99696,0.99942,0.995,0.89722,0.4817,0.25813,0.81321,0.000869325,0.000869325,0.000869325
227,589.222,0.59843,0.33176,0.83523,0.99794,0.99851,0.995,0.898,0.47728,0.25218,0.81213,0.000868251,0.000868251,0.000868251
228,591.915,0.59778,0.32904,0.82809,0.99834,0.99887,0.995,0.88815,0.50602,0.25925,0.81618,0.000867177,0.000867177,0.000867177
229,594.423,0.62224,0.33298,0.84133,0.99809,0.9979,0.995,0.89501,0.49355,0.26751,0.81219,0.000866103,0.000866103,0.000866103
230,597.074,0.5853,0.32415,0.84194,0.99815,0.99793,0.995,0.90871,0.46838,0.25825,0.81009,0.000865029,0.000865029,0.000865029
231,599.588,0.54419,0.31338,0.76328,0.9987,0.99835,0.995,0.901,0.48231,0.25649,0.81152,0.000863954,0.000863954,0.000863954
232,602.144,0.59788,0.3252,0.83966,0.99877,0.99872,0.995,0.90141,0.49683,0.25864,0.81336,0.00086288,0.00086288,0.00086288
233,604.676,0.57661,0.33453,0.83721,0.99841,0.99895,0.995,0.90199,0.47641,0.26454,0.81172,0.000861806,0.000861806,0.000861806
234,607.176,0.58679,0.32552,0.83718,0.99816,0.99979,0.995,0.90937,0.47009,0.25633,0.80818,0.000860732,0.000860732,0.000860732
235,609.747,0.5776,0.31464,0.83483,0.99846,1,0.995,0.9078,0.46421,0.26154,0.80687,0.000859658,0.000859658,0.000859658
236,612.282,0.58275,0.32368,0.82737,0.99802,0.99945,0.995,0.9059,0.47383,0.25474,0.80827,0.000858584,0.000858584,0.000858584
237,614.781,0.62038,0.351,0.86305,0.99905,0.9998,0.995,0.90751,0.4643,0.25243,0.80721,0.00085751,0.00085751,0.00085751
238,617.296,0.57916,0.3192,0.82823,0.99699,0.99804,0.995,0.89882,0.46848,0.26061,0.80817,0.000856436,0.000856436,0.000856436
239,620.008,0.58724,0.34436,0.83725,0.99745,1,0.995,0.89345,0.4937,0.26603,0.81224,0.000855362,0.000855362,0.000855362
240,622.69,0.5739,0.31564,0.82264,0.9989,0.99996,0.995,0.90272,0.44691,0.24798,0.80402,0.000854287,0.000854287,0.000854287
241,625.23,0.54947,0.31641,0.82246,0.99858,0.99996,0.995,0.91588,0.43714,0.24856,0.8028,0.000853213,0.000853213,0.000853213
242,627.795,0.55379,0.31146,0.8247,0.99818,1,0.995,0.90606,0.45448,0.25008,0.80548,0.000852139,0.000852139,0.000852139
243,630.374,0.57188,0.32669,0.83119,0.99811,1,0.995,0.90625,0.44266,0.24615,0.80264,0.000851065,0.000851065,0.000851065
244,632.931,0.55202,0.31094,0.83539,0.99793,1,0.995,0.91191,0.42022,0.23921,0.79864,0.000849991,0.000849991,0.000849991
245,635.474,0.53346,0.31504,0.83336,0.99917,0.99928,0.995,0.90683,0.44512,0.24712,0.80231,0.000848917,0.000848917,0.000848917
246,637.979,0.55349,0.30773,0.83571,0.99844,0.99887,0.995,0.90851,0.44953,0.24862,0.80253,0.000847843,0.000847843,0.000847843
247,640.57,0.54659,0.30793,0.84655,0.99731,0.99887,0.995,0.90071,0.4598,0.24789,0.8054,0.000846769,0.000846769,0.000846769
248,643.097,0.58857,0.33442,0.84002,0.99705,0.99887,0.99494,0.9061,0.45206,0.25219,0.80465,0.000845695,0.000845695,0.000845695
249,645.56,0.54642,0.30652,0.82027,0.99662,1,0.995,0.90371,0.45678,0.24544,0.80625,0.00084462,0.00084462,0.00084462
250,648.183,0.57329,0.31398,0.83555,0.99798,0.99993,0.995,0.91107,0.42942,0.24008,0.80073,0.000843546,0.000843546,0.000843546
251,650.737,0.53464,0.30357,0.83564,0.99858,0.99887,0.995,0.8999,0.46194,0.24512,0.80604,0.000842472,0.000842472,0.000842472
252,653.247,0.56678,0.31309,0.83836,0.99794,0.9994,0.995,0.90943,0.42848,0.23985,0.80037,0.000841398,0.000841398,0.000841398
253,655.773,0.52259,0.29547,0.82964,0.99835,0.9994,0.995,0.90794,0.43609,0.24564,0.80201,0.000840324,0.000840324,0.000840324
254,658.282,0.52381,0.29913,0.83542,0.99776,0.99813,0.995,0.91387,0.43079,0.23836,0.8005,0.00083925,0.00083925,0.00083925
255,660.772,0.551,0.317,0.83409,0.99865,0.99787,0.995,0.91538,0.42596,0.24525,0.79847,0.000838176,0.000838176,0.000838176
256,663.298,0.56355,0.30489,0.83395,0.99818,0.99884,0.995,0.91471,0.42729,0.2367,0.7983,0.000837102,0.000837102,0.000837102
257,665.803,0.54496,0.31489,0.82821,0.99845,0.99927,0.995,0.91646,0.42177,0.23246,0.79823,0.000836027,0.000836027,0.000836027
258,668.379,0.531,0.30596,0.83477,0.9976,0.99931,0.99497,0.90997,0.4408,0.23724,0.8004,0.000834953,0.000834953,0.000834953
259,670.876,0.54643,0.30587,0.83709,0.99773,0.99947,0.99499,0.9179,0.42866,0.23799,0.79809,0.000833879,0.000833879,0.000833879
260,673.443,0.52836,0.29204,0.83033,0.99834,0.99923,0.995,0.91834,0.40846,0.23084,0.79557,0.000832805,0.000832805,0.000832805
261,676.192,0.54885,0.30097,0.83073,0.99746,0.99992,0.995,0.90478,0.42867,0.24057,0.80019,0.000831731,0.000831731,0.000831731
262,678.744,0.49167,0.30464,0.81879,0.99908,0.99951,0.995,0.90746,0.41876,0.24086,0.79672,0.000830657,0.000830657,0.000830657
263,681.258,0.47537,0.32735,0.74947,0.99889,0.99947,0.995,0.91188,0.42036,0.23813,0.7949,0.000829583,0.000829583,0.000829583
264,683.771,0.50949,0.29574,0.82915,0.99873,0.99806,0.995,0.91505,0.40759,0.23676,0.7935,0.000828509,0.000828509,0.000828509
265,686.261,0.5235,0.31603,0.80858,0.99719,0.99808,0.995,0.91535,0.41614,0.24137,0.79507,0.000827435,0.000827435,0.000827435
266,688.756,0.51541,0.29488,0.80933,0.99835,1,0.995,0.91231,0.44465,0.24452,0.79955,0.00082636,0.00082636,0.00082636
267,691.253,0.57278,0.32305,0.81764,0.99873,1,0.995,0.91102,0.4325,0.23872,0.79734,0.000825286,0.000825286,0.000825286
268,693.751,0.54032,0.31567,0.82255,0.99921,0.99951,0.995,0.91724,0.41484,0.2352,0.79563,0.000824212,0.000824212,0.000824212
269,696.248,0.51593,0.28815,0.82217,0.99772,0.99884,0.995,0.91087,0.43279,0.23733,0.79792,0.000823138,0.000823138,0.000823138
270,698.767,0.5498,0.3122,0.83356,0.99719,0.99881,0.99489,0.90792,0.42032,0.24713,0.79658,0.000822064,0.000822064,0.000822064
271,701.296,0.54398,0.31053,0.82771,0.99742,0.99844,0.995,0.91886,0.40054,0.23766,0.79417,0.00082099,0.00082099,0.00082099
272,703.976,0.5328,0.30307,0.83087,0.99903,0.99796,0.995,0.92083,0.40289,0.23645,0.79418,0.000819916,0.000819916,0.000819916
273,706.555,0.48138,0.28363,0.81187,0.99788,0.99906,0.995,0.9097,0.42739,0.23124,0.79882,0.000818842,0.000818842,0.000818842
274,709.047,0.5565,0.30807,0.82017,0.99835,0.9986,0.995,0.91394,0.42869,0.24457,0.79762,0.000817768,0.000817768,0.000817768
275,711.598,0.53165,0.30559,0.83062,0.99741,0.99926,0.995,0.90072,0.46138,0.25038,0.80292,0.000816693,0.000816693,0.000816693
276,714.105,0.54924,0.30707,0.83803,0.99764,0.99964,0.995,0.92008,0.43233,0.23418,0.79881,0.000815619,0.000815619,0.000815619
277,716.65,0.5341,0.30645,0.8239,0.99829,0.99956,0.995,0.91193,0.44862,0.24159,0.80027,0.000814545,0.000814545,0.000814545
278,719.147,0.51769,0.29287,0.81687,0.99877,0.99921,0.995,0.91942,0.40392,0.23196,0.79339,0.000813471,0.000813471,0.000813471
279,721.64,0.50935,0.29913,0.81845,0.99867,0.99936,0.995,0.92063,0.39593,0.23722,0.79375,0.000812397,0.000812397,0.000812397
280,724.16,0.50469,0.29,0.83123,0.99848,0.99947,0.995,0.92341,0.40116,0.23269,0.79518,0.000811323,0.000811323,0.000811323
281,726.726,0.52016,0.30548,0.8248,0.99846,1,0.995,0.9283,0.37706,0.22772,0.79108,0.000810249,0.000810249,0.000810249
282,729.257,0.51986,0.29337,0.8203,0.99894,1,0.995,0.92686,0.39063,0.22811,0.79204,0.000809175,0.000809175,0.000809175
283,731.876,0.4978,0.28744,0.81764,0.99865,1,0.995,0.9318,0.37547,0.22562,0.78936,0.000808101,0.000808101,0.000808101
284,734.48,0.54216,0.31586,0.84328,0.99857,1,0.995,0.93797,0.38008,0.22535,0.79032,0.000807026,0.000807026,0.000807026
285,737.006,0.49782,0.29148,0.81913,0.9983,0.99899,0.995,0.9242,0.40183,0.23052,0.79297,0.000805952,0.000805952,0.000805952
286,739.469,0.52365,0.30248,0.82988,0.9971,0.99968,0.995,0.92573,0.38825,0.22689,0.79069,0.000804878,0.000804878,0.000804878
287,741.961,0.5404,0.30554,0.83229,0.99781,1,0.995,0.92661,0.39727,0.22503,0.79325,0.000803804,0.000803804,0.000803804
288,744.418,0.52565,0.30052,0.81605,0.99865,1,0.995,0.92443,0.40076,0.22745,0.79201,0.00080273,0.00080273,0.00080273
289,746.882,0.52719,0.30651,0.8229,0.99888,0.99939,0.995,0.93448,0.38365,0.22202,0.79135,0.000801656,0.000801656,0.000801656
290,749.349,0.53363,0.29165,0.82657,0.99719,1,0.995,0.92447,0.40846,0.22684,0.79427,0.000800582,0.000800582,0.000800582
291,751.82,0.4924,0.27975,0.80543,0.99894,0.99986,0.995,0.92617,0.39192,0.22803,0.79067,0.000799508,0.000799508,0.000799508
292,754.303,0.50712,0.29962,0.81722,0.99883,1,0.995,0.92976,0.38454,0.22104,0.78934,0.000798434,0.000798434,0.000798434
293,756.769,0.48301,0.29015,0.82304,0.9987,1,0.995,0.93119,0.37802,0.21989,0.78805,0.000797359,0.000797359,0.000797359
294,759.486,0.49693,0.29247,0.81454,0.99838,1,0.995,0.92122,0.40019,0.22378,0.79157,0.000796285,0.000796285,0.000796285
295,762.009,0.52777,0.29918,0.83764,0.99866,1,0.995,0.92466,0.39022,0.22754,0.79037,0.000795211,0.000795211,0.000795211
296,764.569,0.51246,0.29043,0.81436,0.9986,1,0.995,0.91525,0.40732,0.22642,0.79277,0.000794137,0.000794137,0.000794137
297,767.068,0.48886,0.29322,0.83043,0.99878,0.99973,0.995,0.93178,0.37322,0.2179,0.7882,0.000793063,0.000793063,0.000793063
298,769.541,0.48288,0.28097,0.81639,0.99851,1,0.995,0.93016,0.36827,0.22031,0.78739,0.000791989,0.000791989,0.000791989
299,772.014,0.50268,0.29703,0.81944,0.99924,1,0.995,0.9274,0.38095,0.22161,0.78932,0.000790915,0.000790915,0.000790915
300,774.524,0.48068,0.28199,0.82339,0.99877,1,0.995,0.92172,0.38281,0.2226,0.79073,0.000789841,0.000789841,0.000789841
301,776.976,0.51393,0.29513,0.83128,0.99848,1,0.995,0.92984,0.37909,0.22319,0.78862,0.000788767,0.000788767,0.000788767
302,779.443,0.49628,0.31717,0.82437,0.99878,1,0.995,0.92635,0.39416,0.22047,0.79092,0.000787692,0.000787692,0.000787692
303,781.931,0.49966,0.28694,0.81585,0.99887,1,0.995,0.9245,0.39805,0.22642,0.79086,0.000786618,0.000786618,0.000786618
304,784.41,0.50699,0.29289,0.82603,0.99883,0.9994,0.995,0.92062,0.40469,0.23169,0.79189,0.000785544,0.000785544,0.000785544
305,787.043,0.49607,0.28755,0.81487,0.99906,0.99965,0.995,0.932,0.37415,0.21877,0.78739,0.00078447,0.00078447,0.00078447
306,789.524,0.50957,0.29766,0.80854,0.99893,0.99956,0.995,0.9335,0.38916,0.22223,0.78799,0.000783396,0.000783396,0.000783396
307,792.056,0.50711,0.28261,0.82707,0.99901,1,0.995,0.93466,0.35755,0.21731,0.78424,0.000782322,0.000782322,0.000782322
308,794.604,0.50999,0.29931,0.81813,0.99816,1,0.995,0.92636,0.39808,0.22123,0.79046,0.000781248,0.000781248,0.000781248
309,797.123,0.50149,0.29251,0.82239,0.99859,0.99992,0.995,0.9347,0.37808,0.21679,0.78853,0.000780174,0.000780174,0.000780174
310,799.661,0.48727,0.29332,0.81957,0.99846,1,0.995,0.93943,0.35433,0.21309,0.78382,0.0007791,0.0007791,0.0007791
311,802.218,0.47084,0.28268,0.81768,0.99874,1,0.995,0.93431,0.37177,0.21953,0.78573,0.000778025,0.000778025,0.000778025
312,804.73,0.51042,0.31799,0.81378,0.99913,0.99955,0.995,0.92867,0.38559,0.2213,0.78946,0.000776951,0.000776951,0.000776951
313,807.253,0.46922,0.27937,0.80453,0.99926,1,0.995,0.93117,0.36818,0.21831,0.78609,0.000775877,0.000775877,0.000775877
314,809.742,0.46802,0.28052,0.81169,0.99878,1,0.995,0.93109,0.36387,0.21363,0.78598,0.000774803,0.000774803,0.000774803
315,812.271,0.47694,0.27871,0.81235,0.99905,1,0.995,0.93182,0.37087,0.21849,0.78659,0.000773729,0.000773729,0.000773729
316,814.93,0.49978,0.29482,0.82037,0.9992,1,0.995,0.92985,0.37402,0.22007,0.78718,0.000772655,0.000772655,0.000772655
317,817.445,0.43005,0.25639,0.74702,0.99859,0.99946,0.995,0.92622,0.38986,0.22423,0.79104,0.000771581,0.000771581,0.000771581
318,819.939,0.50935,0.2898,0.8234,0.9992,0.99912,0.995,0.93188,0.38339,0.21972,0.78919,0.000770507,0.000770507,0.000770507
319,822.427,0.50311,0.29753,0.82599,0.99909,0.99953,0.995,0.92719,0.38104,0.21689,0.7886,0.000769433,0.000769433,0.000769433
320,824.923,0.47257,0.27727,0.81656,0.99885,0.99945,0.995,0.93338,0.37529,0.22065,0.78725,0.000768358,0.000768358,0.000768358
321,827.44,0.48792,0.27775,0.82026,0.99891,0.99977,0.995,0.93231,0.37211,0.21624,0.78672,0.000767284,0.000767284,0.000767284
322,829.94,0.47386,0.27315,0.81515,0.99895,1,0.995,0.92601,0.3799,0.21567,0.78649,0.00076621,0.00076621,0.00076621
323,832.503,0.48331,0.28264,0.82287,0.99895,1,0.995,0.93288,0.37011,0.21412,0.78672,0.000765136,0.000765136,0.000765136
324,835.174,0.51157,0.29654,0.80689,0.99885,1,0.995,0.93134,0.36955,0.21562,0.78609,0.000764062,0.000764062,0.000764062
325,837.783,0.46859,0.2745,0.79856,0.99906,0.99937,0.995,0.94369,0.33253,0.21094,0.78123,0.000762988,0.000762988,0.000762988
326,840.306,0.51164,0.30213,0.83766,0.9993,0.99875,0.995,0.94582,0.33274,0.20766,0.7815,0.000761914,0.000761914,0.000761914
327,843.018,0.45051,0.27499,0.81317,0.99912,0.99937,0.995,0.95226,0.32224,0.203,0.78019,0.00076084,0.00076084,0.00076084
328,845.699,0.43163,0.26122,0.79994,0.99926,0.99954,0.995,0.94315,0.34099,0.20789,0.78196,0.000759766,0.000759766,0.000759766
329,848.266,0.4568,0.27506,0.79963,0.99918,0.99971,0.995,0.94134,0.33441,0.20315,0.78144,0.000758691,0.000758691,0.000758691
330,850.754,0.46247,0.26811,0.80692,0.9993,0.99918,0.995,0.9424,0.32889,0.20169,0.78105,0.000757617,0.000757617,0.000757617
331,853.306,0.504,0.28085,0.82813,0.99905,0.99903,0.995,0.93577,0.35356,0.21411,0.78454,0.000756543,0.000756543,0.000756543
332,855.826,0.47964,0.29393,0.80603,0.99919,0.99926,0.995,0.94861,0.34238,0.21101,0.78287,0.000755469,0.000755469,0.000755469
333,858.343,0.45113,0.27108,0.81306,0.99908,0.99958,0.995,0.948,0.33552,0.20683,0.78099,0.000754395,0.000754395,0.000754395
334,860.883,0.49562,0.28631,0.80114,0.99725,0.99974,0.99499,0.92758,0.37696,0.22354,0.78655,0.000753321,0.000753321,0.000753321
335,863.395,0.48405,0.29806,0.81078,0.99727,0.99932,0.995,0.93122,0.35267,0.2113,0.78503,0.000752247,0.000752247,0.000752247
336,865.948,0.44892,0.28095,0.79506,0.99785,0.9996,0.995,0.94081,0.35312,0.21594,0.78435,0.000751173,0.000751173,0.000751173
337,868.458,0.47495,0.28373,0.80663,0.99882,0.99919,0.995,0.93882,0.36837,0.21417,0.78591,0.000750099,0.000750099,0.000750099
338,870.948,0.49145,0.28665,0.8328,0.99897,0.99937,0.995,0.94103,0.3578,0.21387,0.78555,0.000749024,0.000749024,0.000749024
339,873.616,0.49788,0.28605,0.81146,0.99892,0.9997,0.995,0.94109,0.36529,0.21277,0.78641,0.00074795,0.00074795,0.00074795
340,876.124,0.4673,0.27522,0.81031,0.99876,0.9995,0.995,0.93618,0.35485,0.21038,0.78432,0.000746876,0.000746876,0.000746876
341,878.625,0.48275,0.29198,0.8198,0.99896,0.99973,0.995,0.93452,0.35677,0.20814,0.78406,0.000745802,0.000745802,0.000745802
342,881.192,0.47398,0.28728,0.79788,0.99884,1,0.995,0.93458,0.34799,0.21498,0.78371,0.000744728,0.000744728,0.000744728
343,883.7,0.461,0.28076,0.80646,0.99854,0.99924,0.995,0.9414,0.34347,0.20785,0.7832,0.000743654,0.000743654,0.000743654
344,886.265,0.46817,0.28364,0.81043,0.99864,0.99935,0.995,0.92931,0.36983,0.21152,0.78676,0.00074258,0.00074258,0.00074258
345,888.771,0.46384,0.27616,0.81338,0.99906,0.9991,0.995,0.93345,0.35249,0.20684,0.78451,0.000741506,0.000741506,0.000741506
346,891.299,0.46006,0.27177,0.80298,0.99884,0.99916,0.995,0.9429,0.33498,0.2047,0.78182,0.000740432,0.000740432,0.000740432
347,893.804,0.45566,0.27663,0.81075,0.99877,0.99887,0.995,0.93946,0.35181,0.20984,0.78445,0.000739357,0.000739357,0.000739357
348,896.289,0.45479,0.27804,0.82863,0.99883,0.99887,0.995,0.94339,0.34073,0.20621,0.78284,0.000738283,0.000738283,0.000738283
349,898.793,0.46174,0.27458,0.82407,0.9993,0.99922,0.995,0.93671,0.33206,0.19988,0.78103,0.000737209,0.000737209,0.000737209
350,901.489,0.42465,0.39812,0.74679,0.99902,1,0.995,0.93285,0.34897,0.20604,0.78311,0.000736135,0.000736135,0.000736135
351,903.989,0.43939,0.26228,0.80936,0.99875,1,0.995,0.94425,0.34717,0.20585,0.7822,0.000735061,0.000735061,0.000735061
352,906.542,0.43691,0.28188,0.81853,0.99873,0.99938,0.995,0.93091,0.34725,0.20817,0.7827,0.000733987,0.000733987,0.000733987
353,909.135,0.44595,0.27497,0.80206,0.99831,1,0.995,0.92857,0.35741,0.20998,0.78405,0.000732913,0.000732913,0.000732913
354,911.698,0.46349,0.28053,0.81022,0.9983,1,0.995,0.93181,0.33646,0.20762,0.78123,0.000731839,0.000731839,0.000731839
355,914.285,0.46505,0.27742,0.81717,0.99841,1,0.995,0.9448,0.32489,0.20453,0.78005,0.000730765,0.000730765,0.000730765
356,916.858,0.44555,0.27144,0.8244,0.99859,0.9995,0.995,0.9413,0.34727,0.21007,0.78271,0.00072969,0.00072969,0.00072969
357,919.373,0.45355,0.27081,0.80766,0.99839,1,0.995,0.94002,0.34061,0.20687,0.78217,0.000728616,0.000728616,0.000728616
358,921.892,0.49006,0.28641,0.82693,0.99742,1,0.995,0.9429,0.32589,0.20278,0.7799,0.000727542,0.000727542,0.000727542
359,924.405,0.44176,0.27735,0.81103,0.99852,1,0.995,0.94349,0.33227,0.19904,0.78103,0.000726468,0.000726468,0.000726468
360,927.088,0.46339,0.27723,0.81252,0.99889,0.99926,0.995,0.94398,0.3296,0.2032,0.78106,0.000725394,0.000725394,0.000725394
361,929.593,0.44272,0.26971,0.81809,0.99907,0.99971,0.995,0.94413,0.33935,0.20629,0.78216,0.00072432,0.00072432,0.00072432
362,932.109,0.45752,0.26871,0.81127,0.99869,0.99962,0.995,0.94376,0.33273,0.20311,0.78059,0.000723246,0.000723246,0.000723246
363,934.629,0.45232,0.27136,0.80306,0.99862,0.99989,0.995,0.9433,0.32677,0.20192,0.77932,0.000722172,0.000722172,0.000722172
364,937.179,0.45924,0.27433,0.80142,0.99905,1,0.995,0.95101,0.32278,0.20035,0.77861,0.000721098,0.000721098,0.000721098
365,939.698,0.46894,0.27458,0.82435,0.99924,1,0.995,0.94727,0.32549,0.20135,0.77865,0.000720023,0.000720023,0.000720023
366,942.197,0.42967,0.27245,0.80281,0.99852,0.99983,0.995,0.94675,0.31142,0.19835,0.77719,0.000718949,0.000718949,0.000718949
367,944.685,0.44373,0.26752,0.81588,0.99876,0.99923,0.995,0.9453,0.31269,0.19906,0.77758,0.000717875,0.000717875,0.000717875
368,947.193,0.44437,0.2634,0.80808,0.99866,0.99976,0.995,0.94696,0.31988,0.19931,0.77907,0.000716801,0.000716801,0.000716801
369,949.688,0.46088,0.27616,0.81844,0.99869,1,0.995,0.94261,0.33886,0.20307,0.78178,0.000715727,0.000715727,0.000715727
370,952.183,0.45781,0.27755,0.81274,0.9986,1,0.995,0.94737,0.33781,0.20125,0.782,0.000714653,0.000714653,0.000714653
371,954.826,0.38737,0.24501,0.74383,0.99914,1,0.995,0.95312,0.30989,0.19724,0.77688,0.000713579,0.000713579,0.000713579
372,957.375,0.45249,0.26804,0.80316,0.99917,1,0.995,0.95318,0.31025,0.19321,0.77732,0.000712505,0.000712505,0.000712505
373,959.939,0.43503,0.27463,0.80016,0.99869,1,0.995,0.94383,0.33524,0.20223,0.78035,0.000711431,0.000711431,0.000711431
374,962.462,0.44755,0.27333,0.81865,0.99807,1,0.995,0.94192,0.33647,0.19886,0.78041,0.000710356,0.000710356,0.000710356
375,964.999,0.43099,0.26733,0.82873,0.99805,1,0.995,0.94806,0.3281,0.20118,0.77992,0.000709282,0.000709282,0.000709282
376,967.521,0.42261,0.2689,0.80444,0.9988,1,0.995,0.9451,0.33338,0.20207,0.78069,0.000708208,0.000708208,0.000708208
377,970.055,0.43176,0.26583,0.79944,0.99921,1,0.995,0.95003,0.32225,0.19744,0.77883,0.000707134,0.000707134,0.000707134
378,972.627,0.43841,0.26758,0.81083,0.99906,1,0.995,0.94622,0.33846,0.19924,0.78133,0.00070606,0.00070606,0.00070606
